City_ID,City,Country,Max Temp,Description,Lat,Lng,Hotel Name
357,Biak,ID,84.07,broken clouds,-0.9131,122.8766,Penginapan Kim
361,Chilakalurupet,IN,74.84,few clouds,16.0833,80.1667,Sri vishnu priya lodge
363,Bhimunipatnam,IN,76.51,clear sky,17.8833,83.4333,Bheemili Court
369,Sur,OM,70.59,clear sky,22.5667,59.5289,Sur Plaza Hotel
373,Luanda,AO,77.0,broken clouds,-8.8368,13.2343,Hotel Fórum
374,Kouroussa,GN,70.3,clear sky,10.65,-9.8833,Hotel Paillote
375,Nanakuli,US,78.75,broken clouds,21.3906,-158.1547,Camp Pālehua
378,Bubaque,GW,81.36,scattered clouds,11.2833,-15.8333,"Casa Dora, Bubaque"
380,Sibolga,ID,77.47,overcast clouds,1.7427,98.7792,Hotel Syariah CN Darussalam
383,Galle,LK,78.96,overcast clouds,6.0367,80.217,Amangalla
386,Chaiyaphum,TH,83.8,scattered clouds,15.75,102.0,BBM Hotel
388,Yeppoon,AU,82.18,light rain,-23.1333,150.7333,Villa Mar Colina
391,Paragominas,BR,73.17,moderate rain,-2.9667,-47.4833,INOVA
393,Pundaguitan,PH,82.42,overcast clouds,6.3711,126.1689,Leonardo Family Beach House 1
394,Pathein,MM,79.59,clear sky,16.7833,94.7333,New Pammawaddy Hotel
397,Itaituba,BR,73.69,overcast clouds,-4.2761,-55.9836,Hotel Campos
405,Siquijor,PH,81.45,light rain,9.2142,123.515,Cecilia's Guesthouse
409,Nelson Bay,AU,77.76,clear sky,-32.7167,152.15,Mantra Nelson Bay
410,Tura,IN,71.74,clear sky,25.5198,90.2201,Hotel RIKMAN Continental
413,Robertsport,LR,80.85,light rain,6.7533,-11.3686,Kwepunha Retreat
417,Tucupita,VE,72.0,few clouds,9.0622,-62.051,Hotel Tucupita Su​ite C.A.
422,Auki,SB,82.8,broken clouds,-8.7676,160.7034,Auki Motel
423,Yenagoa,NG,76.68,clear sky,4.9247,6.2642,Aridolf Resort Wellness and Spa
424,Pochutla,MX,79.83,few clouds,15.7432,-96.4661,Hotel Posada San Jose
430,Mana,GF,77.41,light rain,5.6592,-53.7767,LE SAMANA
432,Kasangulu,CD,70.74,overcast clouds,-4.5911,15.1708,Hôtel le Relais
438,Barra Do Bugres,BR,72.82,overcast clouds,-15.0725,-57.1811,Hotel 4AM Petrofurt
440,Itarema,BR,80.49,scattered clouds,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
442,Zaraza,VE,77.76,overcast clouds,9.3503,-65.3245,Hotel Zaraza
443,Xai-Xai,MZ,75.24,broken clouds,-25.0519,33.6442,Complexo da Familia
451,Port Hedland,AU,89.65,few clouds,-20.3167,118.5667,The Esplanade Hotel
452,Caravelas,BR,72.03,light rain,-17.7125,-39.2481,Pousada dos Navegantes
455,Chetumal,MX,76.62,overcast clouds,18.5,-88.3,Hotel & Suites Arges
456,Georgetown,MY,86.9,few clouds,5.4112,100.3354,Cititel Penang
458,Ntoum,GA,75.72,light rain,0.3833,9.7833,Hôtel Santa Barbara
460,Murray Bridge,AU,74.48,clear sky,-35.1167,139.2667,Balcony On Sixth Lodge
469,Mersing,MY,84.11,scattered clouds,2.4312,103.8405,Timotel Hotel
473,Nishihara,JP,74.48,few clouds,26.1842,127.7558,Minshuku Agaihama
474,Sompeta,IN,72.79,clear sky,18.9333,84.6,Netaji's Home
479,El Limon,VE,70.0,overcast clouds,10.3059,-67.6321,Campamento Valle Beraca
480,Alofi,NU,75.09,light intensity drizzle,-19.0595,-169.9187,Taloa Heights
491,Impfondo,CG,72.73,broken clouds,1.6381,18.0667,Auberge La Place de Jules
493,Vao,NC,79.38,clear sky,-22.6667,167.4833,Hotel Kou-Bugny
495,Myingyan,MM,77.25,clear sky,21.4667,95.3833,Zaw ဆိုင်ကယ်ရောင်းဝယ်ရေး
500,Namuac,PH,75.81,broken clouds,18.6109,121.1657,Mlin Hotel
505,Razole,IN,79.09,few clouds,16.4833,81.8333,Sterling Palavelli Godavari
507,Kudahuvadhoo,MV,82.36,overcast clouds,2.6708,72.8944,Niyama Private Islands Maldives
513,Cockburn Town,TC,79.59,clear sky,21.4612,-71.1419,Osprey Beach Hotel
515,Dawei,MM,85.59,broken clouds,14.0833,98.2,Hotel Dawei
518,Vung Tau,VN,78.26,overcast clouds,10.346,107.0843,Green hotel
520,Bouillante,GP,76.37,scattered clouds,16.1304,-61.7692,Gîtes Dardanelle
527,Santa Cruz Cabralia,BR,71.83,moderate rain,-16.2781,-39.0247,Puerto Princesa Inn
530,Trincomalee,LK,82.24,overcast clouds,8.5711,81.2335,Welcombe Hotel
534,The Valley,AI,80.1,clear sky,18.217,-63.0578,CeBlue Villas & Beach Resort
538,Kailua,US,78.78,broken clouds,21.4022,-157.7394,Sheffield House Bed & Breakfast
542,Beira,MZ,74.77,clear sky,-19.8436,34.8389,Beira Terrace Hotel
546,Sao Felix Do Xingu,BR,72.41,overcast clouds,-6.6447,-51.995,Rio Xingu Camping
551,Amnat Charoen,TH,77.32,broken clouds,15.9167,104.75,หอพักนักศึกษา
554,Belmonte,BR,72.1,overcast clouds,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
560,Yulara,AU,89.44,few clouds,-25.2406,130.9889,Desert Gardens Hotel - Ayers Rock Resort
562,Port Keats,AU,89.85,heavy intensity rain,-14.25,129.55,TDC Village (Hundred Man Camp)
564,Hambantota,LK,80.37,overcast clouds,6.1241,81.1185,Bungalow 63
567,Amarante Do Maranhao,BR,72.81,overcast clouds,-5.5667,-46.7422,Hotéis Caçulinha
572,Davila,PH,84.18,scattered clouds,18.4726,120.5763,Blue Ridge Beach Resort
577,Miandrivazo,MG,80.33,light rain,-19.5167,45.4667,Hôtel Arc En Ciel Miandrivazo
580,Podor,MR,71.51,broken clouds,16.6527,-14.9587,Auberge Du Tékrour
582,Muncar,ID,86.74,broken clouds,-8.4333,114.3333,Zaky Homestay
587,Ambilobe,MG,73.54,overcast clouds,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
589,Kaohsiung,TW,78.04,few clouds,22.6163,120.3133,御宿商旅-中山館
590,Sibu,MY,80.91,scattered clouds,2.3,111.8167,RH HOTEL (4 Star)
591,Tubuala,PA,79.34,few clouds,9.5167,-79.0333,Río Nabagana
592,Pedernales,DO,77.31,clear sky,18.0384,-71.744,Hotel Costa Marina
593,Kalas,IN,72.61,overcast clouds,18.1667,74.8,Hotel Durvankur
595,Dargaville,NZ,75.45,few clouds,-35.9333,173.8833,Parkview Motel
598,Carutapera,BR,78.55,broken clouds,-1.195,-46.02,Lidera
603,Jaciara,BR,75.09,overcast clouds,-15.9653,-54.9683,Taba Hotel
605,Nambucca Heads,AU,88.16,clear sky,-30.65,153.0,Marcel Towers Holiday Apartments
607,Quelimane,MZ,78.75,few clouds,-17.8786,36.8883,Hotel Flamingo
616,Sambava,MG,74.37,overcast clouds,-14.2667,50.1667,Melrose
620,Mangrol,IN,71.91,few clouds,21.1167,70.1167,Hotel The Royal Honours
621,Aden,YE,76.98,clear sky,12.7794,45.0367,Sama Emirate Hotel
624,San Policarpo,PH,81.03,heavy intensity rain,12.1791,125.5072,Agapita M. Nicart
628,Port Blair,IN,81.91,scattered clouds,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
631,Zabid,YE,71.64,clear sky,14.1951,43.3152,مغرب التريبه
633,Dingle,PH,82.4,broken clouds,10.9995,122.6711,SEGAYA PROPERTY
639,Mazamari,PE,70.77,overcast clouds,-11.3258,-74.5308,Hospedaje Ratto
649,Acapulco,MX,80.42,scattered clouds,16.8634,-99.8901,HS Hotsson Smart Acapulco
651,Praya,CV,72.14,few clouds,14.9215,-23.5087,LT Aparthotel
657,Santa Fe,AR,77.99,light rain,-31.6333,-60.7,Conquistador Hotel
659,Chabahar,IR,70.16,broken clouds,25.2919,60.643,هتل گدروشیا
661,Lazaro Cardenas,MX,76.48,scattered clouds,17.9583,-102.2,quinta antigua
664,Ahuimanu,US,78.51,broken clouds,21.4447,-157.8378,Paradise Bay Resort
671,Labuhan,ID,86.0,overcast clouds,-6.8844,112.2051,PT PPI Lamongan Tambak C
672,Acajutla,SV,78.84,clear sky,13.5928,-89.8275,asi es
676,Balabac,PH,84.07,overcast clouds,7.9868,117.0645,Sing and Swing Lodge
686,Saint-Joseph,RE,77.36,scattered clouds,-21.3667,55.6167,"""Plantation Bed and Breakfast"
691,Canavieiras,BR,74.8,overcast clouds,-15.675,-38.9472,Bahiadomizil
692,Mahanoro,MG,76.91,overcast clouds,-19.9,48.8,BUNGALOW MAHAMANINA
693,Isla Mujeres,MX,80.17,overcast clouds,21.2311,-86.731,Hotel La Joya Isla Mujeres
696,Jacareacanga,BR,73.47,overcast clouds,-6.2222,-57.7528,Casa do Ian😎
697,Maragogi,BR,78.89,overcast clouds,-9.0122,-35.2225,Salinas do Maragogi All Inclusive Resort
