City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
349,Punta Gorda,US,26.9298,-82.0454,80.01,71,1,1.99,clear sky
350,Ushibuka,JP,32.1906,130.0228,53.89,67,6,15.57,clear sky
351,Canico,PT,32.6333,-16.85,69.01,88,75,1.01,broken clouds
352,Aguazul,CO,5.1728,-72.5471,90.36,44,98,6.29,overcast clouds
353,Pacific Grove,US,36.6177,-121.9166,53.71,92,1,1.01,mist
354,Pevek,RU,69.7008,170.3133,-20.22,99,100,2.28,overcast clouds
355,Coruripe,BR,-10.1256,-36.1756,85.93,58,53,15.12,broken clouds
356,Bulgan,MN,48.8125,103.5347,21.6,44,26,6.67,scattered clouds
357,Toowoomba,AU,-27.55,151.9667,62.26,95,71,3.56,broken clouds
358,Hobyo,SO,5.3505,48.5268,79.09,77,99,20.54,overcast clouds
359,Kenai,US,60.5544,-151.2583,8.69,86,90,0.0,overcast clouds
360,Kichmengskiy Gorodok,RU,59.9816,45.7854,14.79,98,100,2.51,overcast clouds
361,Sorland,NO,67.667,12.6934,30.06,74,75,11.5,light shower snow
362,Nirmali,IN,26.3167,86.5833,69.69,50,1,3.91,clear sky
363,Caravelas,BR,-17.7125,-39.2481,80.76,77,93,1.12,light rain
364,Pacaembu,BR,-21.5622,-51.2606,84.56,36,0,8.03,clear sky
365,Sri Aman,MY,1.2376,111.4621,78.85,94,100,0.0,overcast clouds
366,Kharp,RU,66.8014,65.8081,10.56,84,100,15.79,overcast clouds
367,Socorro,US,31.6546,-106.3033,57.88,36,75,5.75,broken clouds
368,Nishihara,JP,26.1842,127.7558,65.48,63,40,12.66,scattered clouds
369,Kavieng,PG,-2.5744,150.7967,81.48,80,100,13.35,light rain
370,Gimli,CA,50.6336,-96.9907,-7.58,77,92,1.14,overcast clouds
371,Beitbridge,ZW,-22.2167,30.0,81.41,53,100,5.66,overcast clouds
372,Mattru,SL,7.6244,-11.8332,93.54,33,1,3.83,clear sky
373,Kununurra,AU,-15.7667,128.7333,82.38,74,40,12.66,scattered clouds
374,Camopi,GF,3.1655,-52.3158,91.24,48,55,2.95,broken clouds
375,Lanzhou,CN,36.0564,103.7922,24.08,71,1,0.43,clear sky
376,Ishigaki,JP,24.3448,124.1572,71.13,62,96,18.61,overcast clouds
377,Ewa Beach,US,21.3156,-158.0072,76.95,89,90,4.61,overcast clouds
378,Harstad,NO,68.799,16.5293,22.19,100,20,8.77,few clouds
379,Miles City,US,46.4083,-105.8406,29.52,86,1,10.36,clear sky
380,Port Hedland,AU,-20.3167,118.5667,84.25,65,5,4.61,clear sky
381,Margate,GB,51.3813,1.3862,46.26,63,48,1.99,scattered clouds
382,Tubuala,PA,9.5167,-79.0333,87.57,83,97,14.56,overcast clouds
383,Mount Isa,AU,-20.7333,139.5,82.17,21,51,11.5,light rain
384,Mahibadhoo,MV,3.7833,72.9667,81.48,77,100,9.89,overcast clouds
385,Akdagmadeni,TR,39.6603,35.8836,39.85,84,100,6.89,overcast clouds
386,Mehamn,NO,71.0357,27.8492,15.71,82,1,12.53,clear sky
387,Mayo,US,38.8876,-76.5119,41.41,67,90,1.99,overcast clouds
388,Conceicao Da Barra,BR,-18.5933,-39.7322,77.95,81,96,8.16,overcast clouds
389,Xinzhou,CN,38.4092,112.7333,35.82,80,100,3.24,overcast clouds
390,Vikindu,TZ,-7.0067,39.2985,78.44,89,75,0.0,broken clouds
391,Sanmenxia,CN,34.7747,111.1814,41.14,54,0,2.89,clear sky
392,Ukholovo,RU,53.7929,40.4892,32.23,97,100,5.23,overcast clouds
393,Alice Springs,AU,-23.7,133.8833,74.75,35,75,10.36,broken clouds
394,Simplicio Mendes,BR,-7.8539,-41.9103,93.7,34,88,1.99,overcast clouds
395,Vila Franca Do Campo,PT,37.7167,-25.4333,65.19,63,97,4.56,overcast clouds
396,Lavrentiya,RU,65.5833,-171.0,-4.25,87,52,7.92,broken clouds
397,Bengkulu,ID,-3.8004,102.2655,76.77,89,37,4.0,scattered clouds
398,West Bay,KY,19.3667,-81.4167,85.05,77,20,1.99,few clouds
399,Dzhebariki-Khaya,RU,62.2167,135.8,-23.96,87,99,1.74,overcast clouds
400,Kargil,IN,34.5667,76.1,13.57,65,70,4.97,broken clouds
401,Adre,TD,13.4667,22.2,78.96,17,4,10.42,clear sky
402,Shakiso,ET,5.75,38.9167,65.82,46,73,2.77,broken clouds
403,Bosaso,SO,11.2842,49.1816,76.48,64,4,7.83,clear sky
404,Imbituba,BR,-28.24,-48.6703,75.09,76,98,2.17,overcast clouds
405,Moose Factory,CA,51.2585,-80.6094,-7.6,77,20,2.3,few clouds
406,Dingle,PH,10.9995,122.6711,75.87,88,100,12.37,overcast clouds
407,Payakumbuh,ID,-0.2202,100.6308,70.7,98,83,0.98,broken clouds
408,Kosh-Agach,RU,50.0,88.6667,11.25,81,100,2.89,overcast clouds
409,Podgornoye,RU,51.735,39.1496,37.62,100,90,8.95,light intensity drizzle
410,Japura,ID,-0.3167,102.35,73.81,98,64,1.07,broken clouds
411,Sarab,IR,38.6066,44.9883,46.6,48,3,4.99,clear sky
412,Urdoma,RU,61.7533,48.5442,14.85,96,100,4.83,light snow
413,Lima,PE,-12.0432,-77.0282,69.13,83,90,5.75,overcast clouds
414,Port Shepstone,ZA,-30.7414,30.455,74.17,84,76,16.62,light rain
415,Barinas,VE,8.6226,-70.2075,82.09,73,87,3.44,overcast clouds
416,Buraydah,SA,26.326,43.975,73.85,19,100,6.02,overcast clouds
417,Bukama,CD,-9.2,25.85,74.84,80,33,6.38,light rain
418,Arman,RU,59.7,150.1667,-21.68,81,2,10.45,clear sky
419,Terrace,CA,54.5163,-128.6035,31.91,100,90,11.5,snow
420,Quatre Cocos,MU,-20.2078,57.7625,80.71,67,16,12.93,few clouds
421,Takoradi,GH,4.8845,-1.7554,83.77,68,4,10.0,clear sky
422,Qandala,SO,11.472,49.8728,76.39,66,4,7.18,clear sky
423,Key Largo,US,25.0865,-80.4473,82.99,63,28,4.36,light rain
424,Poso,ID,-1.3959,120.7524,78.69,83,98,4.9,overcast clouds
425,Praya,CV,14.9215,-23.5087,81.14,54,100,17.27,overcast clouds
426,Evanston,US,42.0411,-87.6901,30.47,73,20,1.01,few clouds
427,Gamba,GA,-2.65,10.0,80.67,78,98,7.56,overcast clouds
428,Harfleur,FR,49.5066,0.1983,44.62,84,0,17.27,clear sky
429,Gusau,NG,12.1628,6.6614,85.84,12,38,9.15,scattered clouds
430,Bacolod,PH,10.6667,122.95,77.14,89,100,14.97,overcast clouds
431,Sarangani,PH,5.4033,125.4636,83.07,72,99,3.24,overcast clouds
432,Idaho Falls,US,43.4666,-112.0341,38.62,93,90,0.0,mist
433,Mindelo,CV,16.8901,-24.9804,78.35,50,0,32.21,clear sky
434,Vagur,FO,61.4732,-6.8119,42.31,76,100,34.18,overcast clouds
435,Garowe,SO,8.4054,48.4845,79.09,30,31,10.11,scattered clouds
436,Coquimbo,CL,-29.9533,-71.3436,64.13,67,20,14.97,few clouds
437,Rawson,AR,-43.3002,-65.1023,57.76,54,100,23.67,overcast clouds
438,Lucelia,BR,-21.7203,-51.0189,80.49,34,0,8.37,clear sky
439,Ust-Tsilma,RU,65.441,52.1498,6.3,92,94,4.72,overcast clouds
440,Ararangua,BR,-28.9347,-49.4858,78.24,54,56,9.24,broken clouds
441,Porto Seguro,BR,-16.4497,-39.0647,75.72,94,75,13.8,moderate rain
442,Brunswick,US,41.2381,-81.8418,26.96,82,90,4.0,light snow
443,Pinyug,RU,60.251,47.7842,15.75,97,99,3.6,overcast clouds
444,Hanchuan,CN,30.65,113.7667,59.13,47,96,4.99,overcast clouds
445,Grand Gaube,MU,-20.0064,57.6608,81.0,72,12,5.01,few clouds
446,Calvinia,ZA,-31.4707,19.776,83.26,23,0,14.58,clear sky
447,Mundo Nuevo,MX,18.7,-95.5,77.92,84,6,4.43,clear sky
448,Rindal,NO,63.0565,9.2124,16.57,78,100,7.92,overcast clouds
449,Umm Lajj,SA,25.0213,37.2685,73.54,54,31,17.11,scattered clouds
450,Prieska,ZA,-29.6641,22.7474,72.63,52,59,20.67,moderate rain
451,Seymchan,RU,62.8833,152.4333,-25.6,97,100,1.68,overcast clouds
452,Kornwestheim,DE,48.8616,9.1857,41.16,94,75,1.14,light rain
453,Cabedelo,BR,-6.9811,-34.8339,86.67,65,31,14.0,scattered clouds
454,Udachnyy,RU,66.4167,112.4,-29.33,100,97,4.61,overcast clouds
455,Boca Do Acre,BR,-8.7522,-67.3978,90.73,55,62,4.34,broken clouds
456,Belaya Gora,RU,68.5333,146.4167,-50.06,100,97,3.22,overcast clouds
457,Samarai,PG,-10.6167,150.6667,81.25,83,95,7.58,overcast clouds
458,Cedar City,US,37.6775,-113.0619,41.4,71,90,0.0,overcast clouds
459,Perumpavur,IN,10.1333,76.4833,78.71,89,75,3.44,mist
460,Pontes E Lacerda,BR,-15.2261,-59.3353,92.68,51,28,2.95,scattered clouds
461,Wollongong,AU,-34.4333,150.8833,62.35,91,100,6.6,overcast clouds
462,Evensk,RU,61.95,159.2333,-16.19,76,100,10.76,overcast clouds
463,Miramar,US,25.9873,-80.2323,82.99,69,1,0.0,clear sky
464,Kruisfontein,ZA,-34.0033,24.7314,66.88,92,100,7.38,overcast clouds
465,Santa Cruz,BO,-17.8,-63.1667,91.45,43,40,11.5,scattered clouds
466,Mahebourg,MU,-20.4081,57.7,80.89,69,40,6.91,scattered clouds
467,Guerrero Negro,MX,27.9769,-114.0611,62.6,74,100,6.42,overcast clouds
468,Toba,JP,34.4833,136.85,55.4,67,1,20.62,clear sky
469,Noumea,NC,-22.2763,166.4572,81.0,99,0,6.69,clear sky
470,Agbor,NG,6.2518,6.1934,91.85,37,68,2.64,broken clouds
471,Constantine,DZ,36.365,6.6147,60.21,44,20,19.57,few clouds
472,Svetlaya,RU,46.5389,138.3297,25.84,72,2,5.75,clear sky
473,Zvishavane,ZW,-20.3267,30.0665,83.21,36,29,11.59,scattered clouds
474,Nouadhibou,MR,20.931,-17.0347,71.26,51,11,7.83,few clouds
475,Luan,CH,46.3592,6.9759,32.02,93,100,1.01,light snow
476,Jejuri,IN,18.2833,74.1667,71.96,58,18,5.88,few clouds
477,Floro,NO,61.5996,5.0328,37.36,48,75,24.16,light rain
478,Muzhi,RU,65.3667,64.6667,3.69,81,56,8.28,broken clouds
479,Itarema,BR,-2.9248,-39.9167,89.69,53,11,17.65,few clouds
480,Sechura,PE,-5.5569,-80.8222,77.25,61,41,8.97,scattered clouds
481,Regina,CA,50.4501,-104.6178,23.02,85,90,19.57,snow
482,Half Moon Bay,US,37.4636,-122.4286,54.63,95,90,4.61,overcast clouds
483,Baruun-Urt,MN,46.6806,113.2792,25.05,84,88,13.38,overcast clouds
484,Korem,ET,12.5058,39.5228,52.92,26,0,4.7,clear sky
485,Batemans Bay,AU,-35.7167,150.1833,62.2,92,100,2.53,moderate rain
486,Kichera,RU,55.9375,110.0997,16.27,82,71,6.02,broken clouds
487,Hauterive,FR,46.0901,3.4459,43.56,92,94,3.76,overcast clouds
488,Komsomolskiy,UZ,40.4272,71.7189,41.72,70,70,6.91,haze
489,Tessalit,ML,20.1986,1.0114,84.78,8,49,1.52,scattered clouds
490,Dagda,LV,56.0951,27.5372,8.82,95,6,4.74,clear sky
491,Susangerd,IR,31.5608,48.1831,69.82,28,98,9.44,overcast clouds
492,Knyaze-Volkonskoye,RU,48.4642,135.4567,12.54,96,29,4.74,scattered clouds
493,Conceicao Do Araguaia,BR,-8.2578,-49.2647,83.59,74,96,7.05,overcast clouds
494,Bubaque,GW,11.2833,-15.8333,82.2,48,73,7.11,broken clouds
495,Yumen,CN,40.2833,97.2,30.04,46,13,11.12,few clouds
496,Priiskovyy,RU,51.9333,116.6333,11.35,93,100,3.62,overcast clouds
497,Plettenberg Bay,ZA,-34.0527,23.3716,65.19,87,51,12.12,broken clouds
498,Vangaindrano,MG,-23.35,47.6,77.27,80,0,9.62,clear sky
499,Rongcheng,CN,30.634,117.8517,50.9,65,14,3.02,few clouds
500,Porto Novo,BJ,6.4965,2.6036,87.62,57,85,10.54,overcast clouds
501,Borzna,UA,51.2546,32.4269,32.29,95,100,13.44,overcast clouds
502,Mayskiy,RU,47.6931,40.1025,47.44,86,80,9.06,broken clouds
503,Sorong,ID,-0.8833,131.25,79.68,86,100,4.23,overcast clouds
504,Mastic Beach,US,40.7668,-72.8521,42.19,84,90,0.0,moderate rain
505,Kitimat,CA,54.0524,-128.6534,32.38,98,97,4.41,overcast clouds
506,Pangnirtung,CA,66.1451,-65.7125,5.0,72,90,9.22,overcast clouds
507,Dinan,FR,48.4167,-2.25,42.75,51,86,12.12,light rain
508,Bayir,TR,37.2687,28.2167,49.03,89,58,5.21,broken clouds
509,Kimberley,ZA,-28.7323,24.7623,80.29,36,40,5.75,thunderstorm
510,Verkhoyansk,RU,67.5447,133.385,-32.76,90,100,1.05,overcast clouds
511,Emba,KZ,48.8264,58.1442,17.67,66,74,12.71,broken clouds
512,Xiaoweizhai,CN,26.1903,107.5125,48.13,76,97,2.93,overcast clouds
513,Qiyang,CN,26.5911,111.8474,51.26,62,56,2.3,broken clouds
514,Chiang Khong,TH,20.2613,100.4046,59.32,84,0,1.63,clear sky
515,Liverpool,GB,53.4106,-2.9779,44.65,88,75,11.01,broken clouds
516,Srandakan,ID,-7.9386,110.2506,79.75,83,60,0.72,broken clouds
517,Hofn,IS,64.2539,-15.2082,26.62,80,0,3.44,clear sky
518,Bandar-E Lengeh,IR,26.5579,54.8807,73.51,46,65,6.91,broken clouds
519,Kilis,TR,36.7161,37.115,46.63,85,100,11.03,overcast clouds
520,Zaraza,VE,9.3503,-65.3245,93.24,38,65,5.08,broken clouds
521,Beloha,MG,-25.1667,45.05,79.52,62,64,11.79,broken clouds
522,Joshimath,IN,30.5667,79.5667,40.51,40,53,8.63,broken clouds
523,Maarianhamina,AX,60.0973,19.9348,28.26,93,90,8.05,light snow
524,Broome,US,42.2506,-75.833,33.53,73,90,3.0,overcast clouds
525,Nyuksenitsa,RU,60.4128,44.2397,14.4,97,100,3.71,overcast clouds
526,Kyzyl,RU,51.7,94.45,6.3,95,100,1.79,overcast clouds
527,Menzelinsk,RU,55.7271,53.1026,31.24,90,100,12.19,overcast clouds
528,Port Keats,AU,-14.25,129.55,79.03,84,100,0.72,moderate rain
529,Port Lincoln,AU,-34.7333,135.8667,54.81,64,5,14.25,clear sky
530,Faya,SA,18.3851,42.4509,62.71,71,0,5.14,clear sky
531,Taltal,CL,-25.4,-70.4833,66.15,71,17,6.91,few clouds
532,Oistins,BB,13.0667,-59.5333,84.29,70,40,21.85,scattered clouds
533,Inirida,CO,3.8653,-67.9239,83.1,81,84,1.68,broken clouds
534,Teknaf,BD,20.8624,92.3058,75.88,82,1,2.82,clear sky
535,Yeppoon,AU,-23.1333,150.7333,76.78,85,89,3.67,overcast clouds
536,Ciamis,ID,-7.3257,108.3534,75.72,94,63,0.51,broken clouds
537,Sibate,CO,4.4843,-74.245,59.56,61,97,6.8,overcast clouds
538,Koulamoutou,GA,-1.1303,12.4736,82.92,69,96,0.96,overcast clouds
539,Anadyr,RU,64.75,177.4833,9.1,84,90,2.24,snow
540,Kampot,KH,10.6167,104.1833,75.25,80,73,6.15,broken clouds
541,Dryden,CA,49.7833,-92.7503,-5.51,84,1,3.44,clear sky
542,Jangipur,IN,24.4667,88.0667,71.92,48,2,5.99,clear sky
543,Rawah,IQ,34.4816,41.9093,62.98,36,0,7.31,clear sky
544,Bungu,TZ,-7.6337,39.0582,73.9,93,100,4.41,overcast clouds
545,Roma,US,43.2128,-75.4557,33.12,87,90,8.05,light snow
546,Haines Junction,CA,60.7522,-137.5108,10.35,72,100,2.3,overcast clouds
547,Zhigansk,RU,66.7697,123.3711,-19.01,96,100,13.06,overcast clouds
548,Huainan,CN,32.6264,116.9969,49.39,69,79,3.33,broken clouds
549,Eregli,TR,37.5133,34.0467,43.9,78,100,1.72,overcast clouds
550,Ormara,PK,25.2088,64.6357,74.71,51,0,1.01,clear sky
551,Caborca,MX,30.5838,-111.101,61.84,35,100,2.1,overcast clouds
552,Topchikha,RU,52.8192,83.1185,-7.02,98,47,5.44,scattered clouds
553,Road Town,VG,18.4167,-64.6167,87.89,71,2,17.52,clear sky
554,Lagoa,PT,39.05,-27.9833,60.3,54,99,1.39,overcast clouds
555,Korla,CN,41.7597,86.1469,28.42,53,47,3.78,scattered clouds
556,Maldonado,UY,-34.6667,-54.9167,78.22,36,3,8.95,clear sky
557,El Alto,PE,-4.2714,-81.2147,76.66,66,21,14.14,few clouds
558,Poltavka,RU,54.3663,71.7632,-5.46,93,5,5.84,clear sky
559,Maxixe,MZ,-23.8597,35.3472,80.26,62,74,9.84,broken clouds
560,Warrington,GB,53.3925,-2.5802,44.82,91,75,13.0,moderate rain
561,Saint Anthony,US,45.0205,-93.218,13.93,88,1,0.0,mist
562,Ipixuna,BR,-1.7625,-48.8043,89.55,57,62,5.06,broken clouds
563,Sao Filipe,CV,14.8961,-24.4956,78.17,60,100,10.89,overcast clouds
564,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,100.22,21,46,4.09,scattered clouds
565,Robertsport,LR,6.7533,-11.3686,84.25,71,48,12.41,scattered clouds
566,Aklavik,CA,68.2191,-135.0107,21.2,79,90,9.22,light snow
567,Nisia Floresta,BR,-6.0911,-35.2086,88.61,52,20,14.0,few clouds
568,Tokur,RU,53.1333,132.9,-0.54,98,85,3.67,overcast clouds
569,Kisangani,CD,0.5167,25.2,79.59,74,84,2.66,broken clouds
570,Xam Nua,LA,20.4197,104.0439,50.83,90,1,2.33,clear sky
571,Lichinga,MZ,-13.3128,35.2406,80.69,36,20,12.66,few clouds
572,Northam,GB,51.0333,-4.2167,46.62,69,66,27.85,broken clouds
573,Agadir,MA,30.4202,-9.5982,68.45,40,84,6.06,broken clouds
574,Newtonmore,GB,57.066,-4.1192,39.99,100,100,5.21,overcast clouds
575,Puerto Gaitan,CO,4.3133,-72.0816,89.56,47,95,14.94,overcast clouds
576,Asau,RO,46.4333,26.4,30.96,82,100,1.48,overcast clouds
577,Mogadishu,SO,2.0371,45.3438,79.83,74,36,17.81,scattered clouds
578,Stromness,GB,58.965,-3.296,44.85,76,97,26.06,overcast clouds
579,Newburgh,US,41.5034,-74.0104,39.29,69,90,1.01,overcast clouds
580,Oranjemund,NA,-28.55,16.4333,65.79,80,7,10.38,clear sky
581,Miyako,JP,39.6367,141.9525,46.36,70,100,12.26,overcast clouds
582,Opole Lubelskie,PL,51.1478,21.969,26.8,86,15,10.22,few clouds
583,Kalmunai,LK,7.4167,81.8167,79.16,83,86,7.94,overcast clouds
584,Soledade,BR,-28.8183,-52.5103,80.49,25,0,3.96,clear sky
585,Sauda,NO,59.6506,6.3542,37.87,75,100,15.75,overcast clouds
586,Eenhana,NA,-17.4667,16.3333,91.62,24,89,7.58,overcast clouds
587,Strezhevoy,RU,60.7333,77.5889,4.98,99,33,7.47,scattered clouds
588,Ponta Delgada,PT,37.7333,-25.6667,65.5,59,75,5.75,broken clouds
589,Omachi,JP,36.5,137.8667,41.49,92,99,2.84,overcast clouds
590,Pueblo Nuevo,MX,23.3833,-105.3833,63.27,30,63,1.28,broken clouds
591,Boyabat,TR,41.4689,34.7667,50.43,70,100,1.5,light rain
592,Aksehir,TR,38.3575,31.4164,43.11,87,97,5.84,overcast clouds
593,Maniitsoq,GL,65.4167,-52.9,30.07,70,100,9.08,overcast clouds
594,Katherine,AU,-14.4667,132.2667,79.12,83,75,10.36,light rain
595,Fayaoue,NC,-20.65,166.5333,80.53,79,0,12.41,clear sky
596,Tumut,AU,-35.3,148.2167,52.79,76,51,1.95,broken clouds
597,Suwannaphum,TH,15.6035,103.8021,74.39,71,81,12.88,broken clouds
598,Meulaboh,ID,4.1363,96.1285,79.16,82,91,2.73,overcast clouds
599,Hihya,EG,30.6713,31.588,65.28,47,92,15.77,overcast clouds
600,Luderitz,NA,-26.6481,15.1594,69.49,69,0,17.58,clear sky
601,Coracora,PE,-15.0333,-73.7833,64.69,43,71,5.19,broken clouds
602,Zandvoort,NL,52.3749,4.5341,44.02,83,20,13.8,few clouds
603,Boende,CD,-0.2167,20.8667,80.22,72,77,4.61,broken clouds
604,Avera,US,33.194,-82.5271,47.86,95,100,4.85,overcast clouds
605,Poronaysk,RU,49.2167,143.1167,16.74,87,27,5.53,scattered clouds
606,Waddan,LY,29.1614,16.139,58.91,25,1,4.18,clear sky
607,Mahajanga,MG,-15.7167,46.3167,87.82,55,40,10.36,scattered clouds
608,Tchamba,TG,9.0333,1.4167,95.23,14,23,5.37,few clouds
609,Poum,NC,-20.2333,164.0167,81.39,75,21,9.31,few clouds
610,Aksu,CN,41.1231,80.2644,31.06,37,67,0.36,broken clouds
611,Riachao,BR,-7.3619,-46.6172,83.21,70,87,5.66,overcast clouds
612,Uvira,CD,-3.4067,29.1458,71.73,82,97,3.8,light rain
613,Mackay,AU,-21.15,149.2,78.78,83,40,5.75,scattered clouds
614,Liepaja,LV,56.5419,21.0367,14.05,73,5,9.22,clear sky
615,Sale,MA,34.0389,-6.8166,66.22,94,75,11.5,broken clouds
616,Twentynine Palms,US,34.1356,-116.0542,54.25,43,7,2.44,clear sky
617,Bikin,RU,46.8161,134.26,8.56,98,65,4.05,broken clouds
618,Sungaipenuh,ID,-2.0833,101.3833,65.39,98,88,2.39,overcast clouds
619,Ecoporanga,BR,-18.3733,-40.8306,79.12,74,86,4.94,overcast clouds
620,Auki,SB,-8.7676,160.7034,77.9,90,98,6.46,overcast clouds
621,Hovd,MN,48.0056,91.6419,18.75,65,98,1.28,overcast clouds
622,Russell,US,32.3502,-85.1999,56.48,96,90,3.44,overcast clouds
623,Buzdyak,RU,54.5833,54.55,22.39,88,100,10.13,overcast clouds
624,Bogorodskoye,RU,56.55,37.8833,12.09,99,73,3.98,broken clouds
625,Barcelos,PT,41.5388,-8.6151,52.84,78,98,15.64,overcast clouds
626,Bilibino,RU,68.0546,166.4372,-33.54,99,100,2.19,overcast clouds
627,Gao,ML,16.6362,1.637,86.63,8,24,8.99,few clouds
628,Hermiston,US,45.8404,-119.2895,50.65,78,90,18.41,overcast clouds
629,Goderich,CA,43.7501,-81.7165,24.91,93,100,9.22,light snow
630,Natal,BR,-5.795,-35.2094,88.45,66,75,14.97,broken clouds
631,Shache,CN,38.4167,77.2406,36.3,29,92,2.51,overcast clouds
632,Baijiantan,CN,45.6333,85.1833,31.32,94,100,3.09,light snow
633,Irituia,BR,-1.7711,-47.4381,93.49,45,78,5.06,broken clouds
634,San Cristobal,VE,7.7669,-72.225,71.78,44,85,5.64,overcast clouds
635,Livingston,GB,55.9029,-3.5226,41.81,93,75,4.61,drizzle
636,Valparaiso,CL,-33.0393,-71.6273,67.64,66,0,6.91,clear sky
637,Batagay-Alyta,RU,67.8006,130.4114,-28.37,91,100,1.48,overcast clouds
638,Mazyr,BY,52.0495,29.2456,21.52,93,100,13.0,light snow
639,Zafra,ES,38.4167,-6.4167,52.43,65,95,17.29,overcast clouds
640,Uromi,NG,6.7,6.3333,89.92,26,71,2.59,broken clouds
641,Broken Hill,AU,-31.95,141.4333,58.71,31,0,13.8,clear sky
642,Saint-Leu,RE,-21.15,55.2833,77.86,70,71,0.98,broken clouds
643,Itambacuri,BR,-18.0311,-41.685,76.84,82,95,4.59,overcast clouds
644,Mamakan,RU,57.8161,114.0028,24.93,76,99,16.89,overcast clouds
645,Doha,QA,25.2867,51.5333,73.71,76,0,5.75,clear sky
646,Ylojarvi,FI,61.5563,23.5961,-0.06,86,20,1.14,few clouds
647,Kudahuvadhoo,MV,2.6708,72.8944,82.02,76,100,9.33,overcast clouds
648,Talara,PE,-4.5772,-81.2719,79.56,61,0,18.41,clear sky
649,Owando,CG,-0.4819,15.8999,85.1,58,35,1.63,scattered clouds
650,Obregon,NI,11.9566,-85.9636,84.67,56,95,15.73,overcast clouds
651,Mitsamiouli,KM,-11.3847,43.2844,84.49,70,40,6.91,light rain
652,Botevgrad,BG,42.9,23.7833,31.53,92,28,4.54,scattered clouds
653,Maralal,KE,1.0968,36.698,63.88,70,100,9.53,overcast clouds
654,Lakes Entrance,AU,-37.8811,147.981,54.57,96,100,2.35,light rain
655,Bourg-En-Bresse,FR,46.1667,5.1667,42.82,94,100,0.43,overcast clouds
656,Bardiyah,LY,31.7561,25.0865,61.47,59,2,19.22,clear sky
657,Aleksandrov Gay,RU,50.147,48.5704,37.26,75,97,18.99,overcast clouds
658,Ampanihy,MG,-24.7,44.75,81.21,46,34,9.15,scattered clouds
659,Mizan Teferi,ET,6.9833,35.5833,66.99,63,100,1.59,overcast clouds
660,Yarada,IN,17.65,83.2667,79.12,73,40,5.75,haze
661,Ivnya,RU,51.0629,36.1343,39.11,91,100,8.57,overcast clouds
662,Parry Sound,CA,45.3501,-80.033,26.51,86,100,11.83,snow
663,Gamboula,CF,4.1178,15.1393,86.97,40,14,2.51,few clouds
664,Nortelandia,BR,-14.4547,-56.8028,93.45,47,8,3.96,clear sky
665,Gobabis,NA,-22.45,18.9667,87.48,23,59,14.32,broken clouds
666,Abalak,RU,58.1286,68.5944,-1.68,98,12,3.71,few clouds
667,Makakilo City,US,21.3469,-158.0858,75.52,88,90,4.61,overcast clouds
668,Pringsewu,ID,-5.3582,104.9744,73.92,97,96,0.56,heavy intensity rain
669,Silifke,TR,36.3778,33.9344,55.9,80,100,8.86,overcast clouds
670,Lillooet,CA,50.6856,-121.942,36.32,93,80,4.43,snow
671,Santiago Del Estero,AR,-27.7951,-64.2615,89.8,29,100,6.31,overcast clouds
672,Douglas,US,41.3,-96.167,34.14,67,1,5.01,clear sky
673,Vostok,RU,46.4856,135.8833,10.17,91,11,4.7,few clouds
674,Geraldton,AU,-28.7667,114.6,72.01,83,90,9.22,overcast clouds
675,Ifakara,TZ,-8.1333,36.6833,81.46,57,86,5.5,overcast clouds
676,Mineral Wells,US,32.8085,-98.1128,49.01,93,90,3.44,fog
677,Popondetta,PG,-8.7537,148.2534,74.19,97,100,3.04,overcast clouds
678,Kendari,ID,-3.945,122.4989,76.71,87,100,4.03,overcast clouds
679,Sfantu Gheorghe,RO,45.8667,25.7833,35.26,97,100,2.44,overcast clouds
680,Marovoay,MG,-16.1,46.6333,87.94,43,63,6.35,broken clouds
681,Praia Da Vitoria,PT,38.7333,-27.0667,61.05,82,75,2.84,broken clouds
682,Mayumba,GA,-3.432,10.6554,80.94,82,71,9.51,broken clouds
683,Sampit,ID,-2.5333,112.95,75.92,96,100,2.91,moderate rain
684,Grand-Santi,GF,4.25,-54.3833,90.16,54,74,0.65,broken clouds
685,Rozkishne,UA,48.5074,39.3004,42.93,90,95,9.53,overcast clouds
686,Seoul,KR,37.5683,126.9778,40.44,87,100,4.61,overcast clouds
687,Clyde River,CA,70.4692,-68.5914,7.03,78,100,8.05,light snow
688,Buala,SB,-8.145,159.5921,80.4,84,100,8.99,overcast clouds
689,Yerbogachen,RU,61.2767,108.0108,0.79,86,100,8.75,overcast clouds
690,Fort Morgan,US,40.2503,-103.8,47.05,53,1,0.0,clear sky
691,Magistralnyy,RU,56.1725,107.4458,15.6,80,19,9.71,few clouds
692,Suez,EG,29.9737,32.5263,63.46,41,43,16.93,scattered clouds
693,Buckeye,US,33.3703,-112.5838,64.58,36,99,5.75,haze
694,Karlovac,HR,45.4872,15.5478,40.01,91,67,2.35,broken clouds
695,Martapura,ID,-3.4167,114.85,77.09,94,84,3.44,broken clouds
696,Magadan,RU,59.5667,150.8,-19.52,81,0,7.23,clear sky
697,Tabas,IR,33.5959,56.9244,55.53,26,81,0.36,broken clouds
698,Nova Aurora,BR,-22.8667,-52.5667,85.01,31,0,8.25,clear sky
